Category	Kingdom	Group Name	Species Common Name	Taxonomy	Order	Family	Genus	Species	Synonym
Invertebrates	Animals	Butterflies	Lesser Grass Blue	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizina	otis labradus	
Invertebrates	Animals	Butterflies	Common Grass-blue  	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizina	labradus	
Invertebrates	Animals	Butterflies	Butterfly	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizula	sp.	
Invertebrates	Animals	Butterflies	Dainty Grass-blue 	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizula	hylax 	
Invertebrates	Animals	Butterflies	Dainty Grass-blue 	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizula	hylax dampierensis	
Invertebrates	Animals	Butterflies	Dainty Grass-blue 	Animalia: Arthropoda: Insecta	Lepidoptera	Lycaenidae	Zizula	hylax attenuata	
Invertebrates	Animals	Butterflies	Butterfly	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Allora	sp.	
Invertebrates	Animals	Butterflies	Peacock Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Allora	doleschallii 	
Invertebrates	Animals	Butterflies	Peacock Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Allora	doleschallii doleschallii	
Invertebrates	Animals	Butterflies	Greater Peacock Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Allora	major 	
Invertebrates	Animals	Butterflies	Butterfly	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Badamia	sp.	
Invertebrates	Animals	Butterflies	Narrow-winged Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Badamia	exclamationis 	
Invertebrates	Animals	Butterflies	Butterfly	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	sp.	
Invertebrates	Animals	Butterflies	Common Banded Awl	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	celaenus 	
Invertebrates	Animals	Butterflies	Chrome Awl	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	chromus 	
Invertebrates	Animals	Butterflies	Chrome Awl	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	chromus chromus	
Invertebrates	Animals	Butterflies	Green Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	discolor 	
Invertebrates	Animals	Butterflies	Green Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	discolor mastusia	
Invertebrates	Animals	Butterflies	Broad-banded Awl	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	hurama 	
Invertebrates	Animals	Butterflies	Broad-banded Awl	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	hurama hurama	
Invertebrates	Animals	Butterflies	Narrow-banded Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	khoda 	
Invertebrates	Animals	Butterflies	Narrow-banded Awl 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hasora	khoda haslia	
Invertebrates	Animals	Butterflies	Butterfly	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Euschemon	sp.	
Invertebrates	Animals	Butterflies	Regent Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Euschemon	rafflesia 	
Invertebrates	Animals	Butterflies	Regent Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Euschemon	rafflesia alba	
Invertebrates	Animals	Butterflies	Regent Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Euschemon	rafflesia rafflesia	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	sp.	
Invertebrates	Animals	Butterflies	Common Red-eye	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	beata 	
Invertebrates	Animals	Butterflies	Banded Dusk-flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	critomedia 	
Invertebrates	Animals	Butterflies	Banded Red-eye	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	critomedia sphinterifera	
Invertebrates	Animals	Butterflies	Ornate Dusk-flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	denitza 	
Invertebrates	Animals	Butterflies	Purple Brown-eye	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Chaetocneme	porphyropis 	
Invertebrates	Animals	Butterflies	Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Exometoeca	sp.	
Invertebrates	Animals	Butterflies	Western Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Exometoeca	nycteris 	
Invertebrates	Animals	Butterflies	Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Netrocoryne	sp.	
Invertebrates	Animals	Butterflies	Bronze Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Netrocoryne	repanda 	
Invertebrates	Animals	Butterflies	Bronze Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Netrocoryne	repanda expansa	
Invertebrates	Animals	Butterflies	Eastern Bronze Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Netrocoryne	repanda repanda	
Invertebrates	Animals	Butterflies	Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Tagiades	sp.	
Invertebrates	Animals	Butterflies	Pied Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Tagiades	japetus 	
Invertebrates	Animals	Butterflies	Black And White Flat	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Tagiades	japetus janetta	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	sp.	
Invertebrates	Animals	Butterflies	Mottled Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	cynone 	
Invertebrates	Animals	Butterflies	Mottled Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	cynone cynone	
Invertebrates	Animals	Butterflies	Mottled Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	cynone gunneda	
Invertebrates	Animals	Butterflies	Two-brand Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	dominula 	
Invertebrates	Animals	Butterflies	Two-brand Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	dominula dominula	
Invertebrates	Animals	Butterflies	Two-brand Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	dominula pria	
Invertebrates	Animals	Butterflies	Montane Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	monticolae 	
Invertebrates	Animals	Butterflies	Wedge Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	sphenosema 	
Invertebrates	Animals	Butterflies	Chequered Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Anisynta	tillyardi 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	sp.	
Invertebrates	Animals	Butterflies	Black and White Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	atralba 	
Invertebrates	Animals	Butterflies	Chaostola Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	chaostola 	
Invertebrates	Animals	Butterflies	Chaostola Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	chaostola chaostola	
Invertebrates	Animals	Butterflies	Heath-sand Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	chaostola chares	
Invertebrates	Animals	Butterflies	Heath-sand Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	chaostola leucophaea	
Invertebrates	Animals	Butterflies	Western sand-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	dactyliota 	
Invertebrates	Animals	Butterflies	Western sand-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	dactyliota dactyliota	
Invertebrates	Animals	Butterflies	Western sand-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Antipodia	dactyliota nila	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Croitana	sp.	
Invertebrates	Animals	Butterflies	Desert Sand-skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Croitana	aestiva 	
Invertebrates	Animals	Butterflies	 Inland Sand-skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Croitana	arenaria 	
Invertebrates	Animals	Butterflies	Croites Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Croitana	croites 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Dispar	sp.	
Invertebrates	Animals	Butterflies	 Dispar Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Dispar	compacta 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Herimosa	sp.	
Invertebrates	Animals	Butterflies	White-veined Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Herimosa	albovenata 	
Invertebrates	Animals	Butterflies	White-veined Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Herimosa	albovenata albovenata	
Invertebrates	Animals	Butterflies	White-veined Sand-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Herimosa	albovenata fuscata	
Invertebrates	Animals	Butterflies	White-veined Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Herimosa	albovenata weemala	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	sp.	
Invertebrates	Animals	Butterflies	 Goldenhaired Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	chrysotricha 	
Invertebrates	Animals	Butterflies	 Goldenhaired Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	chrysotricha chrysotricha	
Invertebrates	Animals	Butterflies	 Goldenhaired Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	chrysotricha cyclospila	
Invertebrates	Animals	Butterflies	Silvered Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	crypsargyra 	
Invertebrates	Animals	Butterflies	Silvered Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	crypsargyra crypsargyra	
Invertebrates	Animals	Butterflies	 Silver Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	crypsargyra hopsoni	
Invertebrates	Animals	Butterflies	Small Dingy Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	crypsigramma 	
Invertebrates	Animals	Butterflies	 Donnysa Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	donnysa 	
Invertebrates	Animals	Butterflies	Varied Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	donnysa albina	
Invertebrates	Animals	Butterflies	Varied Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	donnysa aurantia	
Invertebrates	Animals	Butterflies	 Donnysa Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	donnysa donnysa	
Invertebrates	Animals	Butterflies	 Donnysa Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	donnysa galena	
Invertebrates	Animals	Butterflies	Yellow Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	flavescens 	
Invertebrates	Animals	Butterflies	Grey Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	furva 	
Invertebrates	Animals	Butterflies	Flame Sedge-skippe	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	idothea 	
Invertebrates	Animals	Butterflies	Flame Sedge-skippe	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	idothea clara	
Invertebrates	Animals	Butterflies	Flame Sedge-skippe	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	idothea idothea	
Invertebrates	Animals	Butterflies	Malindeva Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	malindeva 	
Invertebrates	Animals	Butterflies	Chequered Sedge-skippe	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	mastersi 	
Invertebrates	Animals	Butterflies	Spotted Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	ornata 	
Invertebrates	Animals	Butterflies	Spotted Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	ornata monotherm	
Invertebrates	Animals	Butterflies	Spotted Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	ornata ornata	
Invertebrates	Animals	Butterflies	 Painted Sedge-skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	picta 	
Invertebrates	Animals	Butterflies	Swift Sedge Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	sarnia 	
Invertebrates	Animals	Butterflies	Riverine Sedge-skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Hesperilla	sexguttata 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	sp.	
Invertebrates	Animals	Butterflies	Aeluropis Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	aeluropis 	
Invertebrates	Animals	Butterflies	Blue Iris-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	cyanophracta 	
Invertebrates	Animals	Butterflies	Northern Iris-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	gracillima 	
Invertebrates	Animals	Butterflies	Eastern Iris-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	halyzia 	
Invertebrates	Animals	Butterflies	Small Iris-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mesodina	hayi 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	sp.	
Invertebrates	Animals	Butterflies	Dirphia Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	dirphia 	
Invertebrates	Animals	Butterflies	Three Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	trimaculata 	
Invertebrates	Animals	Butterflies	Three Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	trimaculata dilata	
Invertebrates	Animals	Butterflies	Three Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	trimaculata occidentalis	
Invertebrates	Animals	Butterflies	Three Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Motasingha	trimaculata trimaculata	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Neohesperilla	sp.	
Invertebrates	Animals	Butterflies	Crocea Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Neohesperilla	croceus 	
Invertebrates	Animals	Butterflies	Senta Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Neohesperilla	senta 	
Invertebrates	Animals	Butterflies	Xanthomera Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Neohesperilla	xanthomera 	
Invertebrates	Animals	Butterflies	 Xiphiphora Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Neohesperilla	xiphiphora 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oreisplanus	sp.	
Invertebrates	Animals	Butterflies	Alpine Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oreisplanus	munionga 	
Invertebrates	Animals	Butterflies	Alpine Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oreisplanus	munionga larana	
Invertebrates	Animals	Butterflies	Alpine Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oreisplanus	munionga munionga	
Invertebrates	Animals	Butterflies	Montane Sedge-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oreisplanus	perornata 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pasma	sp.	
Invertebrates	Animals	Butterflies	Two Spotted Grass Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pasma	tasmanicus 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Proeidosa	sp.	
Invertebrates	Animals	Butterflies	Polysema Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Proeidosa	polysema 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Rachelia	sp.	
Invertebrates	Animals	Butterflies	 Blue-flash Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Rachelia	extrusus 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Signeta	sp.	
Invertebrates	Animals	Butterflies	Bright Shield-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Signeta	flammeata 	
Invertebrates	Animals	Butterflies	Dark Shield-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Signeta	tymbophora 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	sp.	
Invertebrates	Animals	Butterflies	Anderson's Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	andersoni 	
Invertebrates	Animals	Butterflies	Doubleday's Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	doubledayi 	
Invertebrates	Animals	Butterflies	Spotless Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	inornatus 	
Invertebrates	Animals	Butterflies	Inornata Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	inornatus inornatus	
Invertebrates	Animals	Butterflies	Black Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	melania 	
Invertebrates	Animals	Butterflies	Parvula Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	parvulus 	
Invertebrates	Animals	Butterflies	Large Dingy Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	peron 	
Invertebrates	Animals	Butterflies	White-brand Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	rietmanni 	
Invertebrates	Animals	Butterflies	Whitebranded Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	rietmanni parasema	
Invertebrates	Animals	Butterflies	Whitebranded Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	rietmanni rietmanni	
Invertebrates	Animals	Butterflies	Dusky Grass-skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Toxidia	thyrrhus 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	sp.	
Invertebrates	Animals	Butterflies	Silver Spotted Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	argenteoornatus 	
Invertebrates	Animals	Butterflies	Speckled Orchre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	atkinsi 	
Invertebrates	Animals	Butterflies	Orange Ochre	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	eliena 	
Invertebrates	Animals	Butterflies	Ornate Orchre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	genevieveae 	
Invertebrates	Animals	Butterflies	Orange White-spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	heteromacula 	
Invertebrates	Animals	Butterflies	Silver Studded Ochre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	iacchoides 	
Invertebrates	Animals	Butterflies	Iacchus Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	iacchus 	
Invertebrates	Animals	Butterflies	Rare White Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	lutea 	
Invertebrates	Animals	Butterflies	Rare White Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	lutea glaucus	
Invertebrates	Animals	Butterflies	Rare White Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	lutea lutea	
Invertebrates	Animals	Butterflies	Macqueen's Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	macqueeni 	
Invertebrates	Animals	Butterflies	Maheta Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	maheta 	
Invertebrates	Animals	Butterflies	Common White Spot Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	petalia 	
Invertebrates	Animals	Butterflies	Heath Ochre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	phigalia 	
Invertebrates	Animals	Butterflies	Montane Ochre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	phigalioides 	
Invertebrates	Animals	Butterflies	Southern Silver Ochre Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	praxedes 	
Invertebrates	Animals	Butterflies	 Sciron Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	sciron 	
Invertebrates	Animals	Butterflies	Mallee Ochre	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	sciron eremicola	
Invertebrates	Animals	Butterflies	 Sciron Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	sciron sciron	
Invertebrates	Animals	Butterflies	Symmomus Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	symmomus 	
Invertebrates	Animals	Butterflies	Symmomus Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	symmomus soma	
Invertebrates	Animals	Butterflies	Symmomus Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	symmomus sombra	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	symmomus symmomus	
Invertebrates	Animals	Butterflies	Taori Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	taori 	
Invertebrates	Animals	Butterflies	No common name	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Trapezites	waterhousei 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Arrhenes	sp.	
Invertebrates	Animals	Butterflies	Scrub Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Arrhenes	dschilus 	
Invertebrates	Animals	Butterflies	Iris Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Arrhenes	dschilus iris	
Invertebrates	Animals	Butterflies	 Affinis Skipper 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Arrhenes	marnas 	
Invertebrates	Animals	Butterflies	Swamp Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Arrhenes	marnas affinis	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Borbo	sp.	
Invertebrates	Animals	Butterflies	Rice Swift 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Borbo	cinnara 	
Invertebrates	Animals	Butterflies	Yellow Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Borbo	impar 	
Invertebrates	Animals	Butterflies	Yellow Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Borbo	impar lavinia	
Invertebrates	Animals	Butterflies	Yellow Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Borbo	impar tetragraphus	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Cephrenes	sp.	
Invertebrates	Animals	Butterflies	Orange Palm Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Cephrenes	augiades 	
Invertebrates	Animals	Butterflies	Orange Palm Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Cephrenes	augiades sperthias	
Invertebrates	Animals	Butterflies	Yellow Palm Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Cephrenes	trichopepla 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mimene	sp.	
Invertebrates	Animals	Butterflies	Purple Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Mimene	atropatene 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Notocrypta	sp.	
Invertebrates	Animals	Butterflies	Banded Demon	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Notocrypta	waigensis 	
Invertebrates	Animals	Butterflies	Banded Demon	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Notocrypta	waigensis proserpina	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	sp.	
Invertebrates	Animals	Butterflies	Dark Orange Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	ardea 	
Invertebrates	Animals	Butterflies	Dark Orange Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	ardea ardea	
Invertebrates	Animals	Butterflies	Common Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	flavovittata 	
Invertebrates	Animals	Butterflies	Common Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	flavovittata flavovittata	
